# HDIC Project
# HDIC is an abbreviation of the Integrated Database of Hanzi Dictionaries in Early Japan
#
# KRM: Database of the Kanchi-in Manuscript of Ruiju Myōgishō
#
# Ruiju myogishō 類聚名義抄, Kanchi-in manuscript 観智院本, reorganized edition 改編本.
# anonymous Buddhist monk, the latter half of the 12th century.
#
# krm_headword_chars.tsv
#
# Version: 1.2.11 (latest, Newly released after the specification change)
# Date published: May 11, 2025
# Last modified: September 5, 2026
#
#
# Copyright (c) 2025-2026 HDIC project, IKEDA Shoju (Chair, Professor Emeritus, Hokkaido University)
# Contact: ikeda.shoju@gmail.com, liyuansapporo@yahoo.co.jp, toyjack@gmail.com, kleinekuma@gmail.com
#
# Data License Information and Access Rights
# License:
# Creative Commons Attribution-ShareAlike 4.0 International License (CC BY-SA 4.0)
# Access Rights (Availability):
# Open access
#
# KRM format information:
# hanzi_id	A sequential ID assigned to each headword (single or multi-character) in the order of its appearance in the Myōgishō. It consists of a 5-digit numeric ID starting with 'S'.
# entry_id	A heading item ID (from krm_main) to which this character's headword belongs, formed by a 5-digit numeric ID starting with 'F'. For some added entry items, a 'b' suffix is appended.
# constituent_char	The constituent character itself. Abbreviation marks (ー) and iteration marks (〻) are converted to the actual characters they represent. Collated characters are, in principle, Kangxi Dictionary forms; the handling of Unicode new character forms (common-use forms, popular variants) is specified separately. For detailed collation notes, refer to krm_notes."
# character_order	Indicates the numerical order of appearance of the character within its headword entry.
# kazama_location_id	An ID indicating the location of this character in the Kazama Edition: K + Volume (2 digits) + Page (3 digits) + Line (1 digit) + Segment (1 digit) + Character Order in Segment (1 digit).
# tenri_location_id	An ID indicating the location of this character in the Tenri Edition: T + Volume (a/b/c) + Page (3 digits) + Line (1 digit) + Segment (1 digit) + Character Order in Segment (1 digit).
# img_file_name	File name of the headword character image (including the .jpg extension). The main part of the file name consists of a 7-digit number for images from Volume 1 to Volume 9, and an 8-digit number for images from Volume 10. For 7-digit numbers, the first digit indicates the volume number; for 8-digit numbers, the first two digits indicate Volume 10. The last 6 digits are based on the order of appearance, assigned according to a unique internal rule. Detailed documentation for this naming convention is not available as the work was completed over two decades ago. Null if no image is available.
#
# Acknowledgments:
# We are grateful to Tenri Central Library and Yagi Shoten for permission to publish the decipherment text of KRM.
#
# This work was supported by JSPS KAKENHI Grant Number 16H03422, 19H00526, 23K17500, 25K00466 and 26K21717.
#
hanzi_id	entry_id	constituent_char	character_order	kazama_location_id	tenri_location_id	img_file_name
S32231	F25555	毫	3	K08102643	Tc108643	8102643.jpg
S32232	F25556	笔	1	K08102720	Tc108720	8102720.jpg
S32233	F25557	㲗	1	K08102730	Tc108730	8102730.jpg
S32234	F25558	⿺毛⿹勹又	1	K08102741	Tc108741	8102741.jpg
S32235	F25558	⿺毛勺	2	K08102742	Tc108742	8102742.jpg
S32236	F25558	𣯵	3	K08102743	Tc108743	8102743.jpg
S32237	F25559	㲝	1	K08102811	Tc108811	8102811.jpg
S32238	F25559	氄	2	K08102812	Tc108812	8102812.jpg
S32239	F25560	氄	1	K08102831	Tc108831	8102831.jpg
S32240	F25560	毛	2	K08102832	Tc108832	8102832.jpg
S32241	F25561	毨	1	K08102840	Tc108840	8102840.jpg
S32242	F25562	𣯩	1	K08103120	Tc109120	8103120.jpg
S32243	F25563	㲢	1	K08103130	Tc109130	8103130.jpg
S32244	F25564	㲫	1	K08103140	Tc109140	8103140.jpg
S32245	F25565	㲥	1	K08103210	Tc109210	8103210.jpg
S32246	F25566	𣯨	1	K08103220	Tc109220	8103220.jpg
S32247	F25567	𣯅	1	K08103230	Tc109230	8103230.jpg
S32248	F25568	𣰊	1	K08103240	Tc109240	8103240.jpg
S32249	F25569	𣰶	1	K08103310	Tc109310	8103310.jpg
S32250	F25570	𣬪	1	K08103320	Tc109320	8103320.jpg
S32251	F25571	㲡	1	K08103330	Tc109330	8103330.jpg
S32252	F25572	𣮫	1	K08103340	Tc109340	8103340.jpg
S32253	F25573	毠	1	K08103410	Tc109410	8103410.jpg
S32254	F25574	㲚	1	K08103420	Tc109420	8103420.jpg
S32255	F25575	𣯼	1	K08103430	Tc109430	8103430.jpg
S32256	F25576	𣯻	1	K08103440	Tc109440	8103440.jpg
S32257	F25577	毭	1	K08103510	Tc109510	8103510.jpg
S32258	F25578	㲔	1	K08103520	Tc109520	8103520.jpg
S32259	F25579	㲍	1	K08103530	Tc109530	8103530.jpg
S32260	F25580	𣮄	1	K08103540	Tc109540	8103540.jpg
S32261	F25581	𣬡	1	K08103611	Tc109611	8103611.jpg
S32262	F25581	麾	2	K08103612	Tc109612	8103612.jpg
S32263	F25582	𣮪	1	K08103631	Tc109631	8103631.jpg
S32264	F25582	⿺毛侖	2	K08103632	Tc109632	8103632.jpg
S32265	F25582	⿺毛眔	3	K08103633	Tc109633	8103633.jpg
S32266	F25583	⿺毛生	1	K08103640	Tc109640	8103640.jpg
S32267	F25584	氅	1	K08103710	Tc109710	8103710.jpg
S32268	F25585	⿺毛失	1	K08103720	Tc109720	8103720.jpg
S32269	F25586	⿺毛余	1	K08103730	Tc109730	8103730.jpg
S32270	F25587	⿰⿱𠫓木毛	1	K08103740	Tc109740	8103740.jpg
S32271	F25588	毯	1	K08103810	Tc109810	8103810.jpg
S32272	F25589	⿰⿱女女毛	1	K08103830	Tc109830	8103830.jpg
S32273	F25590	𣭄	1	K08103840	Tc109840	8103840.jpg
S32274	F25591	𣭼	1	K08104110	Tc110110	8104110.jpg
S32275	F25592	⿰有毛	1	K08104120	Tc110120	8104120.jpg
S32276	F25593	⿰𤔔毛	1	K08104130	Tc110130	8104130.jpg
S32277	F25594	氃	1	K08104141	Tc110141	8104141.jpg
S32278	F25594	氋	2	K08104142	Tc110142	8104142.jpg
S32279	F25595	食	1	K08104511	Tc110511	8104511.jpg
S32280	F25595	𩚁	2	K08104512	Tc110512	8104512.jpg
S32281	F25596	神	1	K08104611	Tc110611	8104611.jpg
S32282	F25596	今	2	K08104612	Tc110612	8104612.jpg
S32283	F25596	食	3	K08104613	Tc110613	8104613.jpg
S32284	F25597	衣	1	K08104621	Tc110621	8104621.jpg
S32285	F25597	食	2	K08104622	Tc110622	8104622.jpg
S32286	F25598	聞	1	K08104641	Tc110641	8104641.jpg
S32287	F25598	食	2	K08104642	Tc110642	8104642.jpg
S32288	F25599	知	1	K08104711	Tc110711	8104711.jpg
S32289	F25599	食	2	K08104712	Tc110712	8104712.jpg
S32290	F25600	擇	1	K08104721	Tc110721	8104721.jpg
S32291	F25600	食	2	K08104722	Tc110722	8104722.jpg
S32292	F25601	𩜙	1	K08104731	Tc110731	8104731.jpg
S32293	F25601	饒	2	K08104732	Tc110732	8104732.jpg
S32294	F25602	䬫	1	K08104811	Tc110811	8104811.jpg
S32295	F25602	𩚨	2	K08104812	Tc110812	8104812.jpg
S32296	F25603	𩛀	1	K08104821	Tc110821	8104821.jpg
S32297	F25603	𩚞	2	K08104822	Tc110822	8104822.jpg
S32298	F25603	𩜡	3	K08104823	Tc110823	8104823.jpg
S32299	F25604	餬	1	K08104831	Tc110831	8104831.jpg
S32300	F25604	𩚩	2	K08104832	Tc110832	8104832.jpg
S32301	F25605	𩚞	1	K08105111	Tc111111	8105111.jpg
S32302	F25605	餬	2	K08105112	Tc111112	8105112.jpg
S32303	F25606	⿰飠⿱⿱士冖⿱井一	1	K08105131	Tc111131	8105131.jpg
S32304	F25606	⿰飠⿱龶囬	2	K08105132	Tc111132	8105132.jpg
S32305	F25606	⿰飠⿱士冝	3	K08105133	Tc111133	8105133.jpg
S32306	F25607	餲	1	K08105140	Tc111140	8105140.jpg
S32307	F25608	𩟈	1	K08105221	Tc111221	8105221.jpg
S32308	F25608	餹	2	K08105222	Tc111222	8105222.jpg
S32309	F25608	餳	3	K08105223	Tc111223	8105223.jpg
S32310	F25609	䭔	1	K08105241	Tc111241	8105241.jpg
S32311	F25609	𩛍	2	K08105242	Tc111242	8105242.jpg
S32312	F25610	䭔	1	K08105311	Tc111311	8105311.jpg
S32313	F25610	子	2	K08105312	Tc111312	8105312.jpg
S32314	F25611	䭃	1	K08105320	Tc111320	8105320.jpg
S32315	F25612	𩞚	1	K08105331	Tc111331	8105331.jpg
S32316	F25612	𩞹	2	K08105332	Tc111332	8105332.jpg
S32317	F25612	饜	3	K08105333	Tc111333	8105333.jpg
S32318	F25613	餚	1	K08105420	Tc111420	8105420.jpg
S32319	F25614	𩝙	1	K08105430	Tc111430	8105430.jpg
S32320	F25615	餔	1	K08105440	Tc111440	8105440.jpg
S32321	F25616	飼	1	K08105521	Tc111521	8105521.jpg
S32322	F25616	飤	2	K08105522	Tc111522	8105522.jpg
S32323	F25617	𩚅	1	K08105530	Tc111530	8105530.jpg
S32324	F25618	飰	1	K08105541	Tc111541	8105541.jpg
S32325	F25618	𩚳	2	K08105542	Tc111542	8105542.jpg
S32326	F25618	飯	3	K08105543	Tc111543	8105543.jpg
S32327	F25619	強	1	K08105621	Tc111621	8105621.jpg
S32328	F25619	飯	2	K08105622	Tc111622	8105622.jpg
S32329	F25620	油	1	K08105631	Tc111631	8105631.jpg
S32330	F25620	飯	2	K08105632	Tc111632	8105632.jpg
S32331	F25621	燋	1	K08105641	Tc111641	8105641.jpg
S32332	F25621	飯	2	K08105642	Tc111642	8105642.jpg
S32333	F25622	䭛	1	K08105711	Tc111711	8105711.jpg
S32334	F25622	䭕	2	K08105712	Tc111712	8105712.jpg
S32335	F25623	餧	1	K08105730	Tc111730	8105730.jpg
S32336	F25624	𩚛	1	K08105741	Tc111741	8105741.jpg
S32337	F25624	餒	2	K08105742	Tc111742	8105742.jpg
S32338	F25625	餒	1	K08105810	Tc111810	8105810.jpg
S32339	F25626	𩚛	1	K08105820	Tc111820	8105820.jpg
S32340	F25627	蝕	1	K08105830	Tc111830	8105830.jpg
S32341	F25628	飶	1	K08105840	Tc111840	8105840.jpg
S32342	F25629	餟	1	K08106110	Tc112110	8106110.jpg
S32343	F25630	饟	1	K08106131	Tc112131	8106131.jpg
S32344	F25630	餉	2	K08106132	Tc112132	8106132.jpg
S32345	F25631	𩜋	1	K08106210	Tc112210	8106210.jpg
S32346	F25632	一	1	K08106221	Tc112221	8106221.jpg
S32347	F25632	餉	2	K08106222	Tc112222	8106222.jpg
S32348	F25633	𩞃	1	K08106231	Tc112231	8106231.jpg
S32349	F25633	𩞧	2	K08106232	Tc112232	8106232.jpg
S32350	F25634	飷	1	K08106310	Tc112310	8106310.jpg
S32351	F25635	𩜈	1	K08106320	Tc112320	8106320.jpg
S32352	F25636	飫	1	K08106330	Tc112330	8106330.jpg
S32353	F25637	𩜏	1	K08106340	Tc112340	8106340.jpg
S32354	F25638	𩜢	1	K08106411	Tc112411	8106411.jpg
S32355	F25638	⿰飠扵	2	K08106412	Tc112412	8106412.jpg
S32356	F25638	𩚿	3	K08106413	Tc112413	8106413.jpg
S32357	F25639	𩛢	1	K08106421	Tc112421	8106421.jpg
S32358	F25639	𩛢	2	K08106422	Tc112422	8106422.jpg
S32359	F25640	⿱脩食	1	K08106441	Tc112441	8106441.jpg
S32360	F25640	𩜔	2	K08106442	Tc112442	8106442.jpg
S32361	F25641	饙	1	K08106511	Tc112511	8106511.jpg
S32362	F25641	餴	2	K08106512	Tc112512	8106512.jpg
S32363	F25642	⿱修食	1	K08106521	Tc112521	8106521.jpg
S32364	F25642	饙	2	K08106522	Tc112522	8106522.jpg
S32365	F25643	⿰飠⿱⿱巾⿰巾巾⿱仌十	1	K08106541	Tc112541	8106541.jpg
S32366	F25643	𩞑	2	K08106542	Tc112542	8106542.jpg
S32367	F25644	饋	1	K08106611	Tc112611	8106611.jpg
S32368	F25644	餽	2	K08106612	Tc112612	8106612.jpg
S32369	F25644	𩟱	3	K08106613	Tc112613	8106613.jpg
S32370	F25645	𩜱	1	K08106631	Tc112631	8106631.jpg
S32371	F25645	𩞀	2	K08106632	Tc112632	8106632.jpg
S32372	F25646	䭉	1	K08106710	Tc112710	8106710.jpg
S32373	F25647	⿰飠迶	1	K08106721	Tc112721	8106721.jpg
S32374	F25647	⿰飠随	2	K08106722	Tc112722	8106722.jpg
S32375	F25647	䭉	3	K08106723	Tc112723	8106723.jpg
S32376	F25647	⿰飠陏	4	K08106724	Tc112724	8106724.jpg
S32377	F25648	𩚒	1	K08106731	Tc112731	8106731.jpg
S32378	F25648	𩚖	2	K08106732	Tc112732	8106732.jpg
S32379	F25649	𩚖	1	K08106811	Tc112811	8106811.jpg
S32380	F25649	飯	2	K08106812	Tc112812	8106812.jpg
S32381	F25650	䬼	1	K08106821	Tc112821	8106821.jpg
S32382	F25650	𩟁	2	K08106822	Tc112822	8106822.jpg
S32383	F25651	𩝷	1	K08106840	Tc112840	8106840.jpg
S32384	F25652	𩝡	1	K08107111	Tc113111	8107111.jpg
S32385	F25652	䭤	2	K08107112	Tc113112	8107112.jpg
S32386	F25652	⿰飠𦥳	3	K08107113	Tc113113	8107113.jpg
S32387	F25653	𩛣	1	K08107131	Tc113131	8107131.jpg
S32388	F25653	餌	2	K08107132	Tc113132	8107132.jpg
S32389	F25654	饐	1	K08107211	Tc113211	8107211.jpg
S32390	F25654	䭇	2	K08107212	Tc113212	8107212.jpg
S32391	F25655	饐	1	K08107220	Tc113220	8107220.jpg
S32392	F25656	餞	1	K08107240	Tc113240	8107240.jpg
S32393	F25657	饎	1	K08107321	Tc113321	8107321.jpg
S32394	F25657	𩟄	2	K08107322	Tc113322	8107322.jpg
S32395	F25658	䭞	1	K08107340	Tc113340	8107340.jpg
S32396	F25659	⿰飠膏	1	K08107411	Tc113411	8107411.jpg
S32397	F25659	餻	2	K08107412	Tc113412	8107412.jpg
S32398	F25660	䭐	1	K08107430	Tc113430	8107430.jpg
S32399	F25661	䭥	1	K08107441	Tc113441	8107441.jpg
S32400	F25661	䬺	2	K08107442	Tc113442	8107442.jpg
S32401	F25662	飴	1	K08107510	Tc113510	8107510.jpg
S32402	F25663	𩞫	1	K08107531	Tc113531	8107531.jpg
S32403	F25663	䬮	2	K08107532	Tc113532	8107532.jpg
S32404	F25664	飣	1	K08107540	Tc113540	8107540.jpg
S32405	F25665	餫	1	K08107621	Tc113621	8107621.jpg
S32406	F25665	餛	2	K08107622	Tc113622	8107622.jpg
S32407	F25666	餛	1	K08107631	Tc113631	8107631.jpg
S32408	F25666	飩	2	K08107632	Tc113632	8107632.jpg
S32409	F25667	𩛘	1	K08107640	Tc113640	8107640.jpg
S32410	F25668	𩚶	1	K08107710	Tc113710	8107710.jpg
S32411	F25669	𩟯	1	K08107721	Tc113721	8107721.jpg
S32412	F25669	𩟨	2	K08107722	Tc113722	8107722.jpg
S32413	F25669	𩟸	3	K08107723	Tc113723	8107723.jpg
S32414	F25670	餄	1	K08107740	Tc113740	8107740.jpg
S32415	F25671	𩛤	1	K08107810	Tc113810	8107810.jpg
S32416	F25672	饗	1	K08107820	Tc113820	8107820.jpg
S32417	F25673	尚	1	K08107841	Tc113841	8107841.jpg
S32418	F25673	饗	2	K08107842	Tc113842	8107842.jpg
S32419	F25674	饗	1	K08108121	Tc114121	8108121.jpg
S32420	F25674	賜	2	K08108122	Tc114122	8108122.jpg
S32421	F25675	䭝	1	K08108130	Tc114130	8108130.jpg
S32422	F25676	𩜵	1	K08108140	Tc114140	8108140.jpg
S32423	F25677	餤	1	K08108210	Tc114210	8108210.jpg
S32424	F25678	餅	1	K08108221	Tc114221	8108221.jpg
S32425	F25678	餠	2	K08108222	Tc114222	8108222.jpg
S32426	F25679	索	1	K08108241	Tc114241	8108241.jpg
S32427	F25679	餅	2	K08108242	Tc114242	8108242.jpg
S32428	F25680	餅	1	K08108311	Tc114311	8108311.jpg
S32429	F25680	粉	2	K08108312	Tc114312	8108312.jpg
S32430	F25681	𩟺	1	K08108320	Tc114320	8108320.jpg
S32431	F25682	𫗝	1	K08108330	Tc114330	8108330.jpg
S32432	F25683	⿰食覧	1	K08108340	Tc114340	8108340.jpg
S32433	F25684	𩚙	1	K08108410	Tc114410	8108410.jpg
S32434	F25685	䬲	1	K08108420	Tc114420	8108420.jpg
S32435	F25686	𩚈	1	K08108440	Tc114440	8108440.jpg
S32436	F25687	𩝈	1	K08108510	Tc114510	8108510.jpg
S32437	F25688	餾	1	K08108521	Tc114521	8108521.jpg
S32438	F25688	⿰食㽞	2	K08108522	Tc114522	8108522.jpg
S32439	F25688	𩞷	3	K08108523	Tc114523	8108523.jpg
S32440	F25689	𩝘	1	K08108541	Tc114541	8108541.jpg
S32441	F25689	餕	2	K08108542	Tc114542	8108542.jpg
S32442	F25690	𩝳	1	K08108610	Tc114610	8108610.jpg
S32443	F25691	䭆	1	K08108621	Tc114621	8108621.jpg
S32444	F25691	𩜬	2	K08108622	Tc114622	8108622.jpg
S32445	F25692	餱	1	K08108630	Tc114630	8108630.jpg
S32446	F25693	饛	1	K08108710	Tc114710	8108710.jpg
S32447	F25694	𩝝	1	K08108720	Tc114720	8108720.jpg
S32448	F25695	饁	1	K08108740	Tc114740	8108740.jpg
S32449	F25696	䬦	1	K08108810	Tc114810	8108810.jpg
S32450	F25697	⿱既食	1	K08108821	Tc114821	8108821.jpg
S32451	F25697	餼	2	K08108822	Tc114822	8108822.jpg
S32452	F25698	餼	1	K08108840	Tc114840	8108840.jpg
S32453	F25699	餗	1	K08109111	Tc115111	8109111.jpg
S32454	F25699	𩱖	2	K08109112	Tc115112	8109112.jpg
S32455	F25700	𩝴	1	K08109130	Tc115130	8109130.jpg
S32456	F25701	𩜲	1	K08109140	Tc115140	8109140.jpg
S32457	F25702	⿱餘心	1	K08109210	Tc115210	8109210.jpg
S32458	F25703	𩟳	1	K08109221	Tc115221	8109221.jpg
S32459	F25703	餘	2	K08109222	Tc115222	8109222.jpg
S32460	F25704	⿰食遂	1	K08109240	Tc115240	8109240.jpg
S32461	F25705	餿	1	K08109311	Tc115311	8109311.jpg
S32462	F25705	𩜯	2	K08109312	Tc115312	8109312.jpg
S32463	F25706	𩝠	1	K08109320	Tc115320	8109320.jpg
S32464	F25707	䬽	1	K08109330	Tc115330	8109330.jpg
S32465	F25708	𩝞	1	K08109410	Tc115410	8109410.jpg
S32466	F25709	飾	1	K08109421	Tc115421	8109421.jpg
S32467	F25709	⿰飠⿱人巾	2	K08109422	Tc115422	8109422.jpg
S32468	F25710	𩜓	1	K08109441	Tc115441	8109430.jpg
S32469	F25710	𩚍	2	K08109442	Tc115442	8109441.jpg
S32470	F25710	⿰飠市	3	K08109443	Tc115443	8109442.jpg
S32471	F25710	⿰飠⿱夂巾	4	K08109444	Tc115444	8109443.jpg
S32472	F25710	餝	5	K08109445	Tc115445	8109444.jpg
S32473	F25710	⿰飠⿱艹巾	6	K08109446	Tc115446	8109445.jpg
S32474	F25711	喰	1	K08109511	Tc115511	8109511.jpg
S32475	F25711	湌	2	K08109512	Tc115512	8109512.jpg
S32476	F25711	飧	3	K08109513	Tc115513	8109513.jpg
S32477	F25712	⿱癶食	1	K08109531	Tc115531	8109531.jpg
S32478	F25712	餐	2	K08109532	Tc115532	8109532.jpg
S32479	F25712	⿱奴食	3	K08109533	Tc115533	8109533.jpg
S32480	F25713	飡	1	K08109610	Tc115610	8109610.jpg
S32481	F25714	䭢	1	K08109630	Tc115630	8109630.jpg
S32482	F25715	𩟊	1	K08109640	Tc115640	8109640.jpg
S32483	F25716	𡓉	1	K08109710	Tc115710	8109710.jpg
S32484	F25717	𩚾	1	K08109720	Tc115720	8109720.jpg
S32485	F25718	⿰飠⿱艹⿰阝⿱厶矢	1	K08109731	Tc115731	8109731.jpg
S32486	F25718	𩟪	2	K08109732	Tc115732	8109732.jpg
S32487	F25718	饡	3	K08109733	Tc115733	8109733.jpg
S32488	F25719	𩝦	1	K08109811	Tc115811	8109811.jpg
S32489	F25719	𩛚	2	K08109812	Tc115812	8109812.jpg
S32490	F25720	𩞻	1	K08109830	Tc115830	8109830.jpg
S32491	F25721	𩚣	1	K08109840	Tc115840	8109840.jpg
S32492	F25722	餂	1	K08110110	Tc116110	8110110.jpg
S32493	F25723	饉	1	K08110120	Tc116120	8110120.jpg
S32494	F25724	𩞎	1	K08110131	Tc116131	8110131.jpg
S32495	F25724	饉	2	K08110132	Tc116132	8110132.jpg
S32496	F25725	餮	1	K08110141	Tc116141	8110141.jpg
S32497	F25725	飻	2	K08110142	Tc116142	8110142.jpg
S32498	F25725	⿱⿰歺㐱𩚁	3	K08110143	Tc116143	8110143.jpg
S32499	F25726	𩚸	1	K08110221	Tc116221	8110221.jpg
S32500	F25726	𬲍	2	K08110222	Tc116222	8110222.jpg
S32501	F25727	飭	1	K08110230	Tc116230	8110230.jpg
S32502	F25728	𩚹	1	K08110240	Tc116240	8110240.jpg
S32503	F25729	饖	1	K08110310	Tc116310	8110310.jpg
S32504	F25730	𩛭	1	K08110320	Tc116320	8110320.jpg
S32505	F25731	饑	1	K08110331	Tc116331	8110331.jpg
S32506	F25731	飢	2	K08110332	Tc116332	8110332.jpg
S32507	F25732	⿰食燕	1	K08110410	Tc116410	8110410.jpg
S32508	F25733	𩞂	1	K08110421	Tc116421	8110421.jpg
S32509	F25733	饕	2	K08110422	Tc116422	8110422.jpg
S32510	F25734	䬭	1	K08110441	Tc116441	8110441.jpg
S32511	F25734	𩚓	2	K08110442	Tc116442	8110442.jpg
S32512	F25734	𩚾	3	K08110443	Tc116443	8110443.jpg
S32513	F25734	𩜻	4	K08110444	Tc116444	8110444.jpg
S32514	F25734	䬢	5	K08110511	Tc116511	8110511.jpg
S32515	F25734	⿱⿰号丙食	6	K08110512	Tc116512	8110512.jpg
S32516	F25735	⿱⿰矛⿳𠂊宀巾食	1	K08110520	Tc116520	8110520.jpg
S32517	F25736	饌	1	K08110530	Tc116530	8110530.jpg
S32518	F25737	𩜅	1	K08110541	Tc116541	8110541.jpg
S32519	F25737	飵	2	K08110542	Tc116542	8110542.jpg
S32520	F25738	⿱我食	1	K08110611	Tc116611	8110611.jpg
S32521	F25738	餓	2	K08110612	Tc116612	8110612.jpg
S32522	F25739	館	1	K08110630	Tc116630	8110630.jpg
S32523	F25740	𩟖	1	K08110711	Tc116711	8110711.jpg
S32524	F25740	⿰飠⿱兔兔	2	K08110712	Tc116712	8110712.jpg
S32525	F25740	饞	3	K08110713	Tc116713	8110713.jpg
S32526	F25741	飪	1	K08110730	Tc116730	8110730.jpg
S32527	F25742	𩞠	1	K08110741	Tc116741	8110741.jpg
S32528	F25742	𩟷	2	K08110742	Tc116742	8110742.jpg
S32529	F25743	饔	1	K08110820	Tc116820	8110820.jpg
S32530	F25744	饊	1	K08110830	Tc116830	8110830.jpg
S32531	F25745	餦	1	K08111110	Tc117110	8111110.jpg
S32532	F25746	餭	1	K08111120	Tc117120	8111120.jpg
S32533	F25747	䭣	1	K08111131	Tc117131	8111131.jpg
S32534	F25747	餈	2	K08111132	Tc117132	8111132.jpg
S32535	F25748	⿰飠⿱面旦	1	K08111141	Tc117141	8111141.jpg
S32536	F25748	饘	2	K08111142	Tc117142	8111142.jpg
S32537	F25749	餥	1	K08111220	Tc117220	8111220.jpg
S32538	F25750	䭑	1	K08111230	Tc117230	8111230.jpg
S32539	F25751	䬯	1	K08111240	Tc117240	8111240.jpg
S32540	F25752	䭡	1	K08111310	Tc117310	8111310.jpg
S32541	F25753	䭓	1	K08111320	Tc117320	8111320.jpg
S32542	F25754	餀	1	K08111330	Tc117330	8111330.jpg
S32543	F25755	餯	1	K08111340	Tc117340	8111340.jpg
S32544	F25756	𩚚	1	K08111410	Tc117410	8111410.jpg
S32545	F25757	䬴	1	K08111420	Tc117420	8111420.jpg
S32546	F25758	𩜁	1	K08111440	Tc117440	8111440.jpg
S32547	F25759	䭒	1	K08111510	Tc117510	8111510.jpg
S32548	F25760	餣	1	K08111520	Tc117520	8111520.jpg
S32549	F25761	餫	1	K08111530	Tc117530	8111530.jpg
S32550	F25762	䬵	1	K08111540	Tc117540	8111540.jpg
S32551	F25763	𩜌	1	K08111611	Tc117611	8111611.jpg
S32552	F25763	⿰飠⿱宀⿰夕巴	2	K08111612	Tc117612	8111612.jpg
S32553	F25764	𩜰	1	K08111630	Tc117630	8111630.jpg
S32554	F25765	䬾	1	K08111640	Tc117640	8111640.jpg
S32555	F25766	䭊	1	K08111711	Tc117711	8111711.jpg
S32556	F25766	䭘	2	K08111712	Tc117712	8111712.jpg
S32557	F25767	䬷	1	K08111720	Tc117720	8111720.jpg
S32558	F25768	餪	1	K08111731	Tc117731	8111731.jpg
S32559	F25768	𫗜	2	K08111732	Tc117732	8111732.jpg
S32560	F25769	𩜾	1	K08111740	Tc117740	8111740.jpg
S32561	F25770	䭈	1	K08111811	Tc117811	8111811.jpg
S32562	F25770	飦	2	K08111812	Tc117812	8111812.jpg
S32563	F25771	𩛧	1	K08111820	Tc117820	8111820.jpg
S32564	F25772	䬬	1	K08111830	Tc117830	8111830.jpg
S32565	F25773	𩜐	1	K08111840	Tc117840	8111840.jpg
S32566	F25774	餑	1	K08112110	Tc118110	8112110.jpg
S32567	F25775	䭂	1	K08112120	Tc118120	8112120.jpg
S32568	F25776	餋	1	K08112130	Tc118130	8112130.jpg
S32569	F25777	養	1	K08112140	Tc118140	8112140.jpg
S32570	F25778	𩞲	1	K08112231	Tc118231	8112231.jpg
S32571	F25778	䭙	2	K08112232	Tc118232	8112232.jpg
S32572	F25779	䬿	1	K08112241	Tc118241	8112241.jpg
S32573	F25779	⿰食㞑	2	K08112242	Tc118242	8112242.jpg
S32574	F25780	䭖	1	K08112310	Tc118310	8112310.jpg
S32575	F25781	𩟓	1	K08112320	Tc118320	8112320.jpg
S32576	F25782	⿰飠⿸厃⿱比吉	1	K08112331	Tc118331	8112331.jpg
S32577	F25782	⿰飠⿸厃⿳儿工口	2	K08112332	Tc118332	8112332.jpg
S32578	F25782	𩟋	3	K08112333	Tc118333	8112333.jpg
S32579	F25783	𩛺	1	K08112410	Tc118410	8112410.jpg
S32580	F25784	餩	1	K08112420	Tc118420	8112420.jpg
S32581	F25785	飲	1	K08112430	Tc118430	8112430.jpg
S32582	F25786	白	1	K08112511	Tc118511	8112511.jpg
S32583	F25786	飲	2	K08112512	Tc118512	8112512.jpg
S32584	F25787	飲	1	K08112521	Tc118521	8112521.jpg
S32585	F25787	食	2	K08112522	Tc118522	8112522.jpg
S32586	F25788	餃	1	K08112530	Tc118530	8112530.jpg
S32587	F25789	⿰食沓	1	K08112540	Tc118540	8112540.jpg
S32588	F25790	𩛼	1	K08112610	Tc118610	8112610.jpg
S32589	F25791	饍	1	K08112620	Tc118620	8112620.jpg
S32590	F25792	⿰食羽	1	K08112640	Tc118640	8112640.jpg
S32591	F25793	⿰食𣴎	1	K08112710	Tc118710	8112710.jpg
S32592	F25794	𩛟	1	K08112720	Tc118720	8112720.jpg
S32593	F25795	饆	1	K08112731	Tc118731	8112731.jpg
S32594	F25795	饠	2	K08112732	Tc118732	8112732.jpg
S32595	F25796	饇	1	K08112810	Tc118810	8112810.jpg
S32596	F25797	飽	1	K08112821	Tc118821	8112821.jpg
S32597	F25797	飽	2	K08112822	Tc118822	8112822.jpg
S32598	F25798	餺	1	K08112841	Tc118841	8112841.jpg
S32599	F25798	飥	2	K08112842	Tc118842	8112842.jpg
S32600	F25799	餢	1	K08113111	Tc119111	8113111.jpg
S32601	F25799	飳	2	K08113112	Tc119112	8113112.jpg
S32602	F25800	𩛞	1	K08113131	Tc119131	8113131.jpg
S32603	F25800	𩜶	2	K08113132	Tc119132	8113132.jpg
S32604	F25801	饁	1	K08113210	Tc119210	8113210.jpg
S32605	F25802	⿰食遺	1	K08113221	Tc119221	8113221.jpg
S32606	F25802	饚	2	K08113222	Tc119222	8113222.jpg
S32607	F25803	𩚵	1	K08113230	Tc119230	8113230.jpg
S32608	F25804	䭁	1	K08113240	Tc119240	8113240.jpg
